genus,image_url,summary
Luidia,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Luidia_magnifica.jpg/250px-Luidia_magnifica.jpg,Luidia is a genus of starfish in the family Luidiidae in which it is the only genus. Species of the family have a cosmopolitan distribution.
Encope,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Encope_californicus.4_-_Pleistoceno.JPG/250px-Encope_californicus.4_-_Pleistoceno.JPG,Encope is a genus of echinoderms belonging to the family Mellitidae. The species of this genus are found in America.
Pyrgo,,"A protist () is any eukaryotic organism (one with cells containing a nucleus) that is not an animal, plant, or fungus. The protists do not form a natural group, or clade, since they exclude certain eukaryotes with whom they share a common ancestor; but, like algae or invertebrates, the grouping is used for convenience. In some systems of biological classification, such as the popular five-kingdom scheme proposed by Robert Whittaker in 1969, the protists make up a kingdom called Protista, composed of ""organisms which are unicellular or unicellular-colonial and which form no tissues"". In the 21st century, the classification shifted toward a two-kingdom system of protists: Chromista (containing the chromalveolate, rhizarian and hacrobian groups) and Protozoa (containing excavates and all protists more closely related to animals and fungi). The following groups contain protists. The clade Opisthokonta also contains the animals and the fungi, and the kingdom Archaeplastida also contains algae and plants. Legend: * Lack of molecular data. † Extinct, or exclusively fossil taxon. ? Uncertain position, reserved for above-genus taxa. (P) Paraphyletic or polyphyletic taxon. (P?) Potentially paraphyletic or polyphyletic taxon. (=...) Taxonomic synonym. (...) Same taxon in a different code of nomenclature."
Cancris,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Cancer_IAU.svg/330px-Cancer_IAU.svg.png,"Cancer is one of the twelve constellations of the zodiac and is located in the Northern celestial hemisphere. Its name is Latin for crab and it is commonly represented as one. Cancer is a medium-size constellation with an area of 506 square degrees and its stars are rather faint, its brightest star Beta Cancri having an apparent magnitude of 3.5."
Elphidium,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Elphidium_excavatum_clavatum.jpg/250px-Elphidium_excavatum_clavatum.jpg,"Elphidium is an abundant genus of foraminifera. Species can be found from coastal regions out to the continental slope, and in all temperature ranges. Like other forams, fossils from different species are used to date rocks."
Siphonina,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Campiglossa siphonina is a species of tephritid or fruit flies in the genus Campiglossa of the family Tephritidae. == Distribution == The species is found in Ethiopia, Uganda, Kenya, Tanzania, Zimbabwe, South Africa. The species is found in Ethiopia, Uganda, Kenya, Tanzania, Zimbabwe, South Africa."
Gaudryina,,"This list of the Cenozoic life of Washington contains the various prehistoric life-forms whose fossilized remains have been reported from within the US state of Washington and are between 66 million and 10,000 years of age. Significant biotas for the understanding of climate and biotic changes include the Ypresian Klondike Mountain Formation's paleobiota and the Barstovian Latah Formation's paleobiota."
Pyrulina,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Pseudosimnia pyrulina is a species of sea snail, a marine gastropod mollusk in the family Ovulidae, the ovulids, cowry allies or false cowries."
Distorsio,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Distorsio_anus.jpg/250px-Distorsio_anus.jpg,"Distorsio is a genus of medium-sized sea snails, marine gastropod mollusks in the family Personidae, the Distortio snails. == Description == The shell is subturreted. The whorls are distorted."
Sveltia,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Cancellariidae_-_Sveltia_lyrata.JPG/250px-Cancellariidae_-_Sveltia_lyrata.JPG,"Sveltia is a genus in the subfamily Cancellariinae of the nutmeg sea snails with an extensive fossil range. == Fossil records == This genus is known in the fossil records from the Paleocene to the Pliocene (age range: from 55.8 to 2.588 million years ago). Fossils are found in the marine strata of the Dominican Republic, Ecuador, India, Italy, Mexico, Argentina, Belgium, Germany, Panama, Nigeria and United States."
Alvania,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Alvania_clathrella_001.jpg/250px-Alvania_clathrella_001.jpg,"Albania, officially the Republic of Albania, is a country in Southeast Europe. It is located in the Balkans, on the Adriatic and Ionian Seas within the Mediterranean Sea, and shares land borders with Montenegro to the northwest, Kosovo to the northeast, North Macedonia to the east and Greece to the south. With an area of 28,748 km2 (11,100 sq mi), it has a varied range of climatic, geological, hydrological and morphological conditions."
Busycon,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Busycon_contrarium_01.JPG/250px-Busycon_contrarium_01.JPG,"Busycon is a genus of very large edible sea snails in the subfamily Busyconinae. These snails are commonly known in the United States as whelks or Busycon whelks. Less commonly they are loosely, and somewhat misleadingly, called ""conchs""."
Chamelea,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Chamelea_gallina_MHNT.jpg/250px-Chamelea_gallina_MHNT.jpg,"Chamelea gallina is a species of small saltwater clam, a marine bivalve in the family Veneridae, the venus clams. == Taxonomy == Carl Linnaeus originally described Venus gallina from the Mediterranean Sea in 1758. It was not clear whether da Costa's 1778 Pectunculus striatulus was a different northern species or not. Carl Linnaeus originally described Venus gallina from the Mediterranean Sea in 1758. It was not clear whether da Costa's 1778 Pectunculus striatulus was a different northern species or not."
Nucula,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Nucula_delphinodonta_%28YPM_IZ_032764%29.jpeg/250px-Nucula_delphinodonta_%28YPM_IZ_032764%29.jpeg,Nucula is a genus of very small saltwater clams. They are part of the family Nuculidae. == Fossil records == This genus is very ancient.
Arca,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Arca_zebra_%28Interior_and_Exterior%29.jpg/250px-Arca_zebra_%28Interior_and_Exterior%29.jpg,"Arca zebra, or the turkey wing ark clam (or simply turkey wing), is a bivalve mollusc in the family Arcidae, the ark clams."
Lyonsia,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Sowerby1859_pl2_fig4_Lyonsia_norwegica.png/250px-Sowerby1859_pl2_fig4_Lyonsia_norwegica.png,"Lyonsiidae is a family of small saltwater clams, marine bivalve molluscs in the order Anomalodesmata. == Description == Members of this family have inequivalve, oblong valves that are nearly equilateral. The right valve is more convex than the left, and there are usually no teeth."
Diacria,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Diacria_trispinosa_%28MNHN-IM-2000-33867%29.jpeg/250px-Diacria_trispinosa_%28MNHN-IM-2000-33867%29.jpeg,Diacria is a genus of gastropods belonging to the family Cavoliniidae. The genus has almost cosmopolitan distribution.
Haminoea,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Haminoea.png/250px-Haminoea.png,"Haminoea is a genus of medium-sized sea snails or bubble snails, marine opisthobranch gastropod molluscs in the family Haminoeidae, the haminoea bubble snails, part of the clade Cephalaspidea, the headshield slugs and bubble snails. == Systematics == Three different spellings (Haminoea, Haminea, Haminaea) were used for this genus over two hundred years. The ICZN finally made a decision that the correct spelling is Haminoea."
Callista,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Callista_chione_shell.jpg/250px-Callista_chione_shell.jpg,"Callista chione, the smooth clam, is a rather large, temperate, marine, bivalve mollusc that inhabits sandy bottoms or with small pebbles in clean waters down to about 200 m from the British Isles to the Mediterranean. The shell can reach up to about 110 mm Ø, its outer side is smooth and ranges from light greenish creamy colour to medium brown, probably varies to match the background; the interior is white to soft pink. The concentric and radial growth lines are easily seen. Callista chione is edible, different dishes are prepared throughout the Mediterranean in Spain, Italy, France, the Balkan and the Maghreb countries. It has been found that, as is the case with many bivalve molluscs, which are filter-feeders, (they feed by filtering food particles from the water), that Callista chione, common in fish markets in the Mediterranean, concentrates toxins from dinoflagellates blooms associated with pollution events such as red tides, sewage water, old sediment dredging, ship ballast water dumping, etc. These toxins cannot be eliminated by the traditional cleansing of shellfish in clean water or by cooking, and can be responsible for complex human health problems: respiratory ailments, skin rashes, even paralysis, etc., such as it is known now to have occurred in New Orleans, associated with the contact or ingestion of severely contaminated water, left by Hurricane Katrina. The commonest of these dangers is known as PSP or paralytic shellfish poisoning."
Callucina,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Lucinidae_-_Lucina_species.JPG/250px-Lucinidae_-_Lucina_species.JPG,"Lucina is a genus of saltwater clams, marine bivalve molluscs. These bivalves are remarkable for their endosymbiosis with sulphide-oxidizing bacteria. == Fossil record == Fossils of Lucina are found in marine strata from the Devonian until the Quaternary (age range: from 388.1 to 0.012 million years ago)."
Martesia,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Pholadidae, known as piddocks or angelwings, are a family of bivalve molluscs similar to a clam."
Glossus,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/%D8%B2%D8%A8%D8%A7%D9%86_tongue.jpg/330px-%D8%B2%D8%A8%D8%A7%D9%86_tongue.jpg,"The tongue is a muscular organ in the mouth of a typical tetrapod. It manipulates food for chewing and swallowing as part of the digestive process, and is the primary organ of taste. The tongue's upper surface (dorsum) is covered by taste buds housed in numerous lingual papillae."
Lucina,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Felaniella_zelandica.JPG/250px-Felaniella_zelandica.JPG,Zemysia zelandica is a species of medium-sized marine bivalve mollusc in the family Ungulinidae. It is endemic to the waters off New Zealand and occurs at depths down to 90 m (300 ft).
Choristodon,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Choristodon is a genus of bivalves belonging to the family Veneridae. The species of this genus are found in Southern Africa and America.
Astraea,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Bolma_rugosa_01.JPG/250px-Bolma_rugosa_01.JPG,"Bolma rugosa is a species of large sea snail in the family Turbinidae, the turban snails. It occurs in the eastern Atlantic Ocean and in the Mediterranean Sea."
Lepidozona,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Lepidozona_mertensii.jpg/250px-Lepidozona_mertensii.jpg,Lepidozona is a genus of chitons belonging to the family Ischnochitonidae. The species of this genus are found on the coasts of Pacific Ocean.
Scaphella,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Scaphella_junonia.jpg/250px-Scaphella_junonia.jpg,"Scaphella junonia, common names the junonia, or Juno's volute, is a species of large sea snail, a marine gastropod mollusk in the family Volutidae, the volutes. This species lives in water from 29 m to 126 m depth in the tropical Western Atlantic. Because of its deepwater habitat, the shell usually only washes up onto beaches after strong storms, or hurricanes."
Physeter,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Mother_and_baby_sperm_whale.jpg/250px-Mother_and_baby_sperm_whale.jpg,"The sperm whale or cachalot (Physeter macrocephalus) is the largest of the toothed whales and the largest toothed predator. It is the only living member of the genus Physeter and one of three extant species in the sperm whale superfamily Physeteroidea, along with the pygmy sperm whale and dwarf sperm whale of the genus Kogia. The sperm whale is a pelagic mammal with a worldwide range, and will migrate seasonally for feeding and breeding. Females and young males live together in groups, while mature males (bulls) live solitary lives outside of the mating season. The females cooperate to protect and nurse their young. Females give birth every four to twenty years, and care for the calves for more than a decade. A mature, healthy sperm whale has no natural predators, although calves and weakened adults are sometimes killed by pods of killer whales (orcas). Mature males average 16 metres (52 ft) in length, with the head representing up to one-third of the animal's length. Plunging to 2,250 metres (7,380 ft), it is the third deepest diving mammal, exceeded only by the southern elephant seal and Cuvier's beaked whale. The sperm whale uses echolocation and vocalization with source level as loud as 236 decibels (re 1 μPa m) underwater, the loudest of any animal. It has the largest brain on Earth, more than five times heavier than a human's. Sperm whales can live 70 years or more. Sperm whales' heads are filled with a waxy substance called ""spermaceti"" (sperm oil), from which the whale derives its name. Spermaceti was a prime target of the whaling industry and was sought after for use in oil lamps, lubricants, and candles. Ambergris, a solid waxy waste product sometimes present in its digestive system, is still highly valued as a fixative in perfumes, among other uses. Beachcombers look out for ambergris as flotsam. Sperm whaling was a major industry in the 19th century, depicted in the novel Moby-Dick. The species is protected by the International Whaling Commission moratorium, and is listed as vulnerable by the International Union for Conservation of Nature."
Cepphus,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Tystie1.jpg/250px-Tystie1.jpg,"Cepphus is a genus of seabirds in the auk family also referred to as true guillemots or, in North America, simply as guillemots. The genus name Cepphus is from Ancient Greek κέπφος kepphos, a pale waterbird mentioned by Greek authors including Aristotle. The English word ""guillemot"" is from French guillemot probably derived from Guillaume, ""William""."
Histrionicus,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Drake_Harlequin_duck_%28Histrionicus_histrionicus%29_perched_on_a_rock_in_the_Barnegat_Inlet%2C_New_Jersey%2C_USA.jpg/250px-Drake_Harlequin_duck_%28Histrionicus_histrionicus%29_perched_on_a_rock_in_the_Barnegat_Inlet%2C_New_Jersey%2C_USA.jpg,"The harlequin duck (Histrionicus histrionicus) is a small sea duck. It takes its name from Harlequin (Italian Arlecchino, French Arlequin), a colourfully dressed character in Commedia dell'arte. The species name comes from the Latin word ""histrio"", meaning ""actor""."
Caryophyllia,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Caryophyllia2610.jpg/250px-Caryophyllia2610.jpg,"Caryophyllia is a genus of solitary corals in the family Caryophylliidae. Members of this genus are azooxanthellate (do not contain symbiotic algae) and are found in the North Atlantic Ocean and the Mediterranean Sea at depths down to 2,670 metres (8,760 ft)."
Flabellum,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Flabellum angulare is a species of deep sea coral belonging to the family Flabellidae. It is found in the northern Atlantic Ocean at depths of between 2,000 and 3,186 m (6,600 and 10,500 ft)."
Arbacia,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Arbacia_lixula_%28oursin_noir%29.JPG/250px-Arbacia_lixula_%28oursin_noir%29.JPG,"Arbacia lixula, the black sea urchin, is a species of sea urchin from Europe. == Description == It is a medium-sized sea urchin, characterized by its deep black color and its hemispherical shape. All of its spines are roughly the same size (no ""secondary spines""), and worn erected (never dishevelled when in the water)."
Gavia,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Gavia_immer_-Minocqua%2C_Wisconsin%2C_USA_-swimming-8.jpg/250px-Gavia_immer_-Minocqua%2C_Wisconsin%2C_USA_-swimming-8.jpg,"Loons (North American English) or divers (British / Irish English) are a group of aquatic birds found in much of North America and northern Eurasia. All living species of loons are members of the genus Gavia, family Gaviidae and order Gaviiformes."
Buliminella,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Marine_terrace_5_%28Quaternary_-_Coquimbo_Fm.%29.jpg/330px-Marine_terrace_5_%28Quaternary_-_Coquimbo_Fm.%29.jpg,"The Coquimbo Formation (previously known as Piso de Coquimbo or Coquimbo Stufe) is a littoral, sedimentary, and fossiliferous geological formation that chiefly crops out along the coast of the Coquimbo Region, Chile. It is dated back to the Miocene to Middle Pleistocene. The lithology of the formation comprises sands, sandstones, siltstones, limestones, coquinas, and conglomerates. The strata and facies of the Coquimbo Formation reflect a complex marine depositional history, varying from deep to shallow water paleoenvironments controlled by tectonic events and turbulent, successive changes in sea the level that developed large marine terraces within the strata which is recorded in the form of marine transgressions and regressions. The Coquimbo Formation preserves a rich fossil marine assemblage, including molluscs, barnacles, brachiopods, fish, seabirds, and marine mammals such as cetaceans and aquatic ground sloths. As a whole, the paleoenvironments, and paleofauna of the formation have experienced strong changes and successions through time mainly due to large climatic and tectonic events. In both lithology and fossil content the Coquimbo Formation is very similar to other units of South America, such as the Pisco Formation of Peru or Bahía Inglesa Formation of the Atacama Region, which is also found in Chile."
Ficus,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Sycomoros_old.jpg/250px-Sycomoros_old.jpg,"Ficus ( or ) is a genus of about 850 species of woody trees, shrubs, vines, epiphytes and hemiepiphytes in the family Moraceae. Collectively known as fig trees or figs, they are native throughout the tropics with a few species extending into the semi-warm temperate zone. The common fig (F. carica) is a temperate species native to southwest Asia and the Mediterranean region (from Afghanistan to Portugal), which has been widely cultivated from ancient times for its fruit, also referred to as figs. The fruit of most other species are also edible though they are usually of only local economic importance or eaten as bushfood. However, they are extremely important food resources for wildlife. Figs are also of considerable cultural importance throughout the tropics, both as objects of worship and for their many practical uses."
Delectopecten,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Delectopecten_fosterianus_%28Powell%2C_1933%29_%28AM_MA70582-1%29.jpg/250px-Delectopecten_fosterianus_%28Powell%2C_1933%29_%28AM_MA70582-1%29.jpg,Delectopecten is a genus of bivalve molluscs within the family Pectinidae.
Murex,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Murex_pecten_shell_3.jpg/250px-Murex_pecten_shell_3.jpg,"Murex is a genus of medium to large sized predatory tropical sea snails. These are carnivorous marine gastropod molluscs in the family Muricidae, commonly called ""murexes"" or ""rock snails"". The common name murex is still used for many species in the family Muricidae which were originally given the Latin generic name Murex, but have more recently been regrouped into newer genera. Murex was used in antiquity to describe spiny sea snails, especially those associated with the production of purple dye. Murex is one of the oldest classical seashell names still used by the scientific community. Aristotle described these mollusks in his History of Animals using the Greek term πορφύρα (porphyra)."
Marginella,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/MargRosea.jpg/250px-MargRosea.jpg,"Kyriaki Papadopoulou , known by her stage name Marinella (Greek: Μαρινέλλα), is a Greek singer whose career has spanned several decades. She is well regarded due to her impressive vocal range. Since the beginning of her professional singing career in 1956, she has released 66 solo albums, and has also been featured on many albums by other musicians."
Diodora,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Keyhole_limpet_01.jpg/250px-Keyhole_limpet_01.jpg,"Diadora is an Italian sportswear and footwear manufacturing company based in Caerano di San Marco (Veneto), subsidiary of Geox, founded in 1948. Diadora produces football boots and athletic shoes, as well as a range of apparel that includes t-shirts, polo shirts, hoodies, jackets, leggings, shorts, and compression garments. Diadora also commercializes football balls in the US market."
Iselica,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Iselica_alta_%28MNHN-IM-2014-6948%29.jpeg/250px-Iselica_alta_%28MNHN-IM-2014-6948%29.jpeg,"Iselica is a genus of small sea snails, marine heterobranch gastropod molluscs or micromolluscs in the family Amathinidae."
Modiolus,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Modiolus_barbatus.jpg/250px-Modiolus_barbatus.jpg,"Modiolus, the horsemussels, are a genus of medium-sized marine bivalve molluscs in the family Mytilidae."
Brachidontes,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Naturalis_Biodiversity_Center_-_ZMA.MOLL.412914_-_Brachidontes_striatulus_%28Hanley%2C_1844%29_-_Mytilidae_-_Mollusc_shell.jpeg/250px-Naturalis_Biodiversity_Center_-_ZMA.MOLL.412914_-_Brachidontes_striatulus_%28Hanley%2C_1844%29_-_Mytilidae_-_Mollusc_shell.jpeg,Brachidontes is a genus of mussels in the family Mytilidae.
Corbula,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Corbula_modesta_002.jpg/250px-Corbula_modesta_002.jpg,"In architecture, a corbel is a structural piece of stone, wood or metal keyed into and projecting from a wall to carry a bearing weight, a type of bracket. A corbel is a solid piece of material in the wall, whereas a console is a piece applied to the structure. A piece of timber projecting in the same way was called a ""tassel"" or a ""bragger"" in England."
Carditamera,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Carditamera is a genus of molluscs in the family Carditidae. It is the type genus of the subfamily Carditamerinae. Byssomera is a junior synonym or subgenus of Carditamera but has sometimes been written as a subgenus of Cardita, due to its type species having been synonymised from Cardita (Byssomera) affinis to Carditamera (Byssomera) affinis."
Lima,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Sanisidroskyscrapers.jpg/330px-Sanisidroskyscrapers.jpg,"Lima ( LEE-mə; locally [ˈlima]), founded in 1535 as the Ciudad de los Reyes (locally [sjuˈða ðe loh ˈreʝes], Spanish for ""City of Kings""), is the capital and largest city of Peru. It is located in the valleys of the Chillón, Rímac and Lurín Rivers, in the desert zone of the central coastal part of the country, overlooking the Pacific Ocean. The city is considered the political, cultural, financial and commercial center of Peru. Due to its geostrategic importance, the Globalisation and World Cities Research Network has categorised it as a ""beta"" tier city. Jurisdictionally, the metropolis extends mainly within the province of Lima and in a smaller portion, to the west, within the Constitutional Province of Callao, where the seaport and the Jorge Chávez Airport are located. Both provinces have regional autonomy since 2002. The 2023 census projection indicates that the city of Lima has an estimated population of 10,092,000 inhabitants, making it the second-most populous city in the Americas. Together with the seaside city of Callao, it forms a contiguous urban area known as the Lima Metropolitan Area, which encompasses a total of 10,151,200 inhabitants. When considering the additional 6 districts contained in the Constitutional Province of Callao, the total agglomeration reaches a population of 11,342,100 inhabitants, one of the thirty most populated urban agglomerations in the world. The city is marked by severe urban segregation between the poor pueblos jóvenes, populated in large part by immigrants from the Andean highlands, and wealthy neighborhoods. Exemplifing this contrast was an infamous barrier known as the ""wall of shame,"" separating a rich area from a poor one in south-eastern Lima, which was torn down in 2023. Lima was named by natives in the agricultural region known by native Peruvians as Limaq. It became the capital and most important city in the Viceroyalty of Peru. Following the Peruvian War of Independence, it became the capital of the Republic of Peru (República del Perú). Around one-third of the national population now lives in its metropolitan area. As the headquarters of the Andean Community, Lima plays a crucial role in regional diplomacy and trade integration. In October 2013, Lima was chosen to host the 2019 Pan American Games; these games were held at venues in and around Lima, and were the largest sporting event ever hosted by the country. The city will host them for a second time in 2027. It also hosted the Asia-Pacific Economic Cooperation (APEC) Meetings three times in 2008 and 2024; the Annual Meetings of the International Monetary Fund and the World Bank Group in October 2015, the United Nations Climate Change Conference in December 2014, and the Miss Universe 1982 contest."
Spondylus,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Spondylus.jpg/250px-Spondylus.jpg,"Spondylus is a genus of bivalve molluscs, the only genus in the family Spondylidae and subfamily Spondylinae. They are known in English as spiny oysters or thorny oysters (although they are not, in fact, true oysters, but are related to scallops). == Description == The many species of Spondylus vary considerably in appearance."
Juliacorbula,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Corbula_modesta_002.jpg/250px-Corbula_modesta_002.jpg,"Corduliidae, also knowns as the emeralds, emerald dragonflies, or green-eyed skimmers, is a family of dragonflies. These dragonflies are usually black or dark brown with areas of metallic green or yellow, and most of them have large, emerald-green eyes. The larvae are black, hairy-looking, and usually semiaquatic."
Lepeta,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Lepeta_scaldensis_01.jpg/250px-Lepeta_scaldensis_01.jpg,"Lepeta is a genus of sea snails, the true limpets, marine gastropod mollusks in the family Lepetidae."
Crucibulum,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Crucibulum_scutellatum_01.JPG/250px-Crucibulum_scutellatum_01.JPG,"Crucibulum, commonly known as cup-and-saucer snails, is a genus of sea snails, marine gastropod molluscs in the family Calyptraeidae."
Anatina,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Lingula_anatina_7.JPG/250px-Lingula_anatina_7.JPG,"Lingula is a genus of brachiopods within the class Lingulata. Lingula or forms very close in appearance have existed possibly since the Cambrian. Like its relatives, it has two unadorned organo-phosphatic valves and a long fleshy stalk."
Amiantis,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Discopyge_tschudii_245447726.jpg/250px-Discopyge_tschudii_245447726.jpg,"The apron ray (Discopyge tschudii) is a small electric ray in the numbfish family, Narcinidae, known for being able to generate electric shocks for defense. It is one of two species in the genus Discopyge."
Penion,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Penion_jeakingsi.png/250px-Penion_jeakingsi.png,"Penion is a genus of large marine snails, commonly known as siphon whelks, classified within the mollusc family Austrosiphonidae. == Description == Siphon whelks are large, benthic marine snails, or whelks. Penion are commonly called siphon whelks because they have a very long siphon."
Kurtziella,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Kurtziella_perryae_001.jpg/250px-Kurtziella_perryae_001.jpg,"Kurtziella corallina is a species of sea snail, a marine gastropod mollusk in the family Mangeliidae. This species is considered by Tucker as a synonym of Kurtziella serga == Description == (Original description) Shell.— High, narrow, with squarish lines. It has a biconical shape."
Macrarene,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Macrarene_digitata_apertural_view.tif/lossy-page1-250px-Macrarene_digitata_apertural_view.tif.jpg,"Macrarene digitata is a species of sea snail, a marine gastropod mollusk in the family Liotiidae. == Description == The maximum reported size of the shell is 6.7 mm. == Distribution == This species occurs in the Atlantic Ocean off Brazil at depths between 40 m and 146 m. This species occurs in the Atlantic Ocean off Brazil at depths between 40 m and 146 m."
Spisula,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Spisula_williamsi_%28MNHN-IM-2000-34899%29_001.jpeg/250px-Spisula_williamsi_%28MNHN-IM-2000-34899%29_001.jpeg,"Spisula is a genus of medium-sized to large marine bivalve mollusks or clams in the subfamily Mactrinae of the family Mactridae, commonly known as surf clams or trough shells."
Lucinisca,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Lucinisca_muricata_%28MNHN-IM-2016-1886%29_001.jpeg/250px-Lucinisca_muricata_%28MNHN-IM-2016-1886%29_001.jpeg,"Lucinisca is a genus of saltwater clams, marine bivalve molluscs in the subfamily Lucininae of the family Lucinidae."
Merisca,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Romania_location_map.svg/250px-Romania_location_map.svg.png,"Atlantykron is an annual Summer Academy of Learning in Romania, sponsored by David Lewis Anderson's World Genesis Foundation, with support from the Romanian National Commission for UNESCO. Atlantykron is held on an island on the Danube River near the village and ancient Roman ruins of Capidava in Romania. The first Atlantykron summer academy was held in the summer of 1989. Since then, Atlantykron has attracted hundreds of youths and teachers from all around the world who seek the opportunity to meet, interact and learn together with scientists, artists, writers and other professionals in a learning experience held in a wilderness setting."
Tellidora,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Angulus_fabula.jpg/250px-Angulus_fabula.jpg,"The Tellinidae are a family of marine bivalve molluscs of the order Cardiida. Commonly known as tellins or tellens, they live fairly deep in soft sediments in shallow seas and respire using long siphons that reach up to the surface of the sediment. == Characteristics == Tellinids have rounded or oval, elongated shells, much flattened."
Placunanomia,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Monia_zelandica.jpg/250px-Monia_zelandica.jpg,"Monia zelandica, is a species of marine bivalve mollusc in the family Anomiidae, the jingle shells."
Compsomyax,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Venus_verrucosa.jpg/250px-Venus_verrucosa.jpg,"The Veneridae or venerids, common name: Venus clams, are a very large family of minute to large, saltwater clams, marine bivalve molluscs. Over 500 living species of venerid bivalves are known, most of which are edible, and many of which are exploited as food sources. Many of the most important edible species are commonly known (in the USA) simply as ""clams""."
Argobuccinum,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Argobuccinium_tumidum.jpg/250px-Argobuccinium_tumidum.jpg,"Argobuccinum is a genus of predatory sea snails, marine gastropod mollusks in the family Cymatiidae."
